datetime,equity,exposure
2026-08-04 13:45:00+05:30,978915.4776217163,0
2026-08-04 14:00:00+05:30,978915.4776217163,0
2026-08-04 14:15:00+05:30,978915.4776217163,0
2026-08-04 14:30:00+05:30,978915.4776217163,0
2026-08-04 14:45:00+05:30,978915.4776217163,0
2026-08-04 15:00:00+05:30,978915.4776217163,0
2026-08-04 15:15:00+05:30,978915.4776217163,0
2026-08-05 09:15:00+05:30,978915.4776217163,0
2026-08-05 09:30:00+05:30,978915.4776217163,0
2026-08-05 09:45:00+05:30,978915.4776217163,0
2026-08-05 10:00:00+05:30,978915.4776217163,0
2026-08-05 10:15:00+05:30,978915.4776217163,0
2026-08-05 10:30:00+05:30,978915.4776217163,0
2026-08-05 10:45:00+05:30,978915.4776217163,0
2026-08-05 11:00:00+05:30,978915.4776217163,0
2026-08-05 11:15:00+05:30,978915.4776217163,0
2026-08-05 11:30:00+05:30,978915.4776217163,0
2026-08-05 11:45:00+05:30,978915.4776217163,0
2026-08-05 12:00:00+05:30,978915.4776217163,0
2026-08-05 12:15:00+05:30,978915.4776217163,0
2026-08-05 12:30:00+05:30,978915.4776217163,0
2026-08-05 12:45:00+05:30,978915.4776217163,0
2026-08-05 13:00:00+05:30,978915.4776217163,0
2026-08-05 13:15:00+05:30,978915.4776217163,0
2026-08-05 13:30:00+05:30,978915.4776217163,0
2026-08-05 13:45:00+05:30,978915.4776217163,0
2026-08-05 14:00:00+05:30,978915.4776217163,0
2026-08-05 14:15:00+05:30,978915.4776217163,0
2026-08-05 14:30:00+05:30,978915.4776217163,0
2026-08-05 14:45:00+05:30,978915.4776217163,0
2026-08-05 15:00:00+05:30,978915.4776217163,0
2026-08-05 15:15:00+05:30,978915.4776217163,0
2026-08-06 09:15:00+05:30,978915.4776217163,0
2026-08-06 09:30:00+05:30,978915.4776217163,0
2026-08-06 09:45:00+05:30,978915.4776217163,0
2026-08-06 10:00:00+05:30,978915.4776217163,0
2026-08-06 10:15:00+05:30,978915.4776217163,0
2026-08-06 10:30:00+05:30,978915.4776217163,0
2026-08-06 10:45:00+05:30,978915.4776217163,0
2026-08-06 11:00:00+05:30,978915.4776217163,0
2026-08-06 11:15:00+05:30,978915.4776217163,0
2026-08-06 11:30:00+05:30,978915.4776217163,0
2026-08-06 11:45:00+05:30,978915.4776217163,0
2026-08-06 12:00:00+05:30,978127.2920266974,1
2026-08-06 12:15:00+05:30,978900.7099954474,1
