entry_time,exit_time,direction,entry_price,exit_price,quantity,lots,initial_stop,final_stop,gross_pnl,costs,net_pnl,return_pct,r_multiple,exit_reason,bars_held,mae,mfe,side,cum_pnl,equity_after
2026-06-18 12:10:00+05:30,2026-06-18 14:30:00+05:30,1,57905.37116210938,57828.43771289063,70,2.0,57807.644758973955,57807.644758973955,-5385.341445312879,1112.8065584266944,-6498.148003739573,-0.006558121691672982,-0.9499038416369897,ema_cross,28,-91.07038085938257,48.52727539061743,LONG,-15643.096931655633,984356.9030683443
2026-06-19 09:35:00+05:30,2026-06-19 13:35:00+05:30,-1,57584.49871289063,57598.894837568856,70,2.0,57716.7923783021,57584.49871289063,-1007.7287274759146,1108.130348776069,-2115.8590762519834,-0.0021494836574586186,-0.22848076767815864,stop,48,-88.60284960937133,119.39715039062867,SHORT,-17758.95600790762,982241.0439920924
2026-06-19 14:35:00+05:30,2026-06-19 14:50:00+05:30,1,57758.236731445315,57654.901440969064,70,2.0,57669.31877066173,57669.31877066173,-7233.470333337536,1109.6863429962484,-8343.156676333785,-0.008494001271240864,-1.340426067677653,stop,3,-159.33829394531494,31.661706054685055,LONG,-26102.1126842414,973897.8873157586
2026-06-22 11:35:00+05:30,2026-06-22 11:55:00+05:30,1,57960.33802539063,57863.877249728524,70,2.0,57878.34683643763,57878.34683643763,-6752.25429634731,1113.5163220573108,-7865.77061840462,-0.008076586591725884,-1.370490574980086,stop,4,-83.7872441406289,2.9119746093711,LONG,-33967.88330264602,966032.116697354
2026-06-23 12:00:00+05:30,2026-06-23 15:15:00+05:30,-1,57529.51246289063,57140.93009960938,70,2.0,57634.04375753056,57529.51246289063,27200.765429687235,1105.9440241885457,26094.82140549869,0.02701237459341518,3.5662350133495493,square_off,39,-33.23753710937308,427.0124628906269,SHORT,-7873.0618971473305,992126.9381028527
2026-06-24 11:05:00+05:30,2026-06-24 15:15:00+05:30,1,57789.64301855469,58115.16679394531,70,2.0,57654.09889865937,57789.64301855469,22786.664277343298,1116.9172277575897,21669.74704958571,0.021841708169947134,2.2838896680517045,square_off,50,-18.44379980469239,466.3569814453076,LONG,13796.685152438378,1013796.6851524384
2026-06-25 09:50:00+05:30,2026-06-25 10:00:00+05:30,1,58534.43073144532,58392.9103042308,70,2.0,58407.51218227637,58407.51218227637,-9906.429905016412,1123.393977445962,-11029.823882462373,-0.010879719813646745,-1.2414963268832762,stop,2,-131.5791689453181,0.0,LONG,2766.861269976005,1002766.861269976
2026-06-25 12:00:00+05:30,2026-06-25 12:25:00+05:30,1,58583.24371289063,58568.597901962414,70,2.0,58498.3546946981,58583.24371289063,-1025.206764975228,1126.2612925737003,-2151.4680575489283,-0.002145531669070271,-0.3620640056794652,stop,5,-74.39215039063129,122.20550585936871,LONG,615.3932124270768,1000615.393212427
2026-06-25 14:45:00+05:30,2026-06-25 15:15:00+05:30,-1,58155.906606445315,58222.552,70,2.0,58273.800775546486,58273.800775546486,-4665.177548828215,1118.809615750565,-5783.98716457878,-0.005780429927236649,-0.7008691667736613,square_off,6,-117.14417480468546,45.00816894531454,SHORT,-5168.593952151703,994831.4060478483
2026-06-29 09:35:00+05:30,2026-06-29 09:40:00+05:30,-1,57887.024625,58066.774855135314,35,1.0,58052.26178968789,58052.26178968789,-6291.258054736063,580.6926368826862,-6871.950691618749,-0.006907653547970349,-1.188240240643362,stop,1,-233.1745937500018,0.0,SHORT,-12040.544643770452,987959.4553562296
2026-06-29 11:55:00+05:30,2026-06-29 14:00:00+05:30,-1,57863.22979394531,57877.6956013938,70,2.0,57998.610154623835,57863.22979394531,-1012.6065213943366,1113.2656589662724,-2125.872180360609,-0.0021517807930630933,-0.22432797803439583,stop,25,-81.77020605468715,221.87823144531285,SHORT,-14166.416824131062,985833.583175869
2026-06-30 14:05:00+05:30,2026-06-30 14:20:00+05:30,-1,57479.8764375,57614.731312113,70,2.0,57600.331229305666,57600.331229305666,-9439.841222909745,1106.5536011441181,-10546.394824053863,-0.010697946391802346,-1.2507828118937976,stop,3,-219.3735624999972,14.575656250002794,SHORT,-24712.811648184925,975287.1883518151
2026-07-01 12:00:00+05:30,2026-07-01 14:35:00+05:30,1,57994.295731445316,57869.10777382584,70,2.0,57883.57866849296,57883.57866849296,-8763.157033363386,1113.696326328083,-9876.85335969147,-0.010127123044016237,-1.2744007235738395,stop,31,-114.59651269531605,75.80583105468395,LONG,-34589.66500787639,965410.3349921237
2026-07-03 13:35:00+05:30,2026-07-03 13:50:00+05:30,-1,57822.89222460938,57922.60592593223,70,2.0,57908.128893708796,57908.128893708796,-6979.959092599456,1112.770719535232,-8092.7298121346885,-0.008382684045122341,-1.3563461255483233,stop,3,-86.8577753906211,23.8414433593789,SHORT,-42682.39482001108,957317.6051799889
2026-07-06 12:15:00+05:30,2026-07-06 12:50:00+05:30,1,58466.51141210938,58340.27798339754,70,2.0,58354.866700072555,58354.866700072555,-8836.340009829,1122.3798144589791,-9958.719824287979,-0.010402733398406062,-1.2742871871471304,stop,7,-126.90984960937931,10.039369140620693,LONG,-52641.11464429906,947358.885355701
2026-07-07 13:15:00+05:30,2026-07-07 13:45:00+05:30,-1,58233.137293945314,58338.89805838757,70,2.0,58324.31697914278,58324.31697914278,-7403.253510957729,1120.3463365948564,-8523.599847552585,-0.008997223733593065,-1.3354478230999576,stop,6,-91.41348730468599,18.336512695314013,SHORT,-61164.71449185164,938835.2855081484
2026-07-08 09:35:00+05:30,2026-07-08 09:45:00+05:30,-1,57729.564,57876.09978667994,70,2.0,57861.63437808541,57861.63437808541,-10257.505067595703,1111.1876449680217,-11368.692712563725,-0.01210935814625925,-1.229722351432491,stop,2,-136.0375625000015,0.0,SHORT,-72533.40720441537,927466.5927955846
2026-07-08 12:35:00+05:30,2026-07-08 13:00:00+05:30,-1,57734.16441210938,57849.874923647076,70,2.0,57835.41606962966,57835.41606962966,-8099.735807638863,1111.18264884178,-9210.918456480642,-0.009931267096874016,-1.2995792128334889,stop,5,-149.53480664062226,11.812849609377736,SHORT,-81744.32566089602,918255.674339104
2026-07-10 09:35:00+05:30,2026-07-10 15:15:00+05:30,1,57919.62472460938,58023.84197460938,35,1.0,57740.85293324375,57919.62472460938,3647.603750000053,581.5395438260948,3066.064206173958,0.0033390092670875088,0.49002045452991294,square_off,68,-101.37472460937715,332.32449414062285,LONG,-78678.26145472206,921321.738545278
2026-07-13 14:25:00+05:30,2026-07-13 15:15:00+05:30,1,58199.39777539063,58073.09108073771,70,2.0,58087.6129839837,58087.6129839837,-8841.46862570451,1117.4576007210212,-9958.926226425532,-0.0108093902594225,-1.2727167342945414,stop,10,-121.04621289062925,20.50066210937075,LONG,-88637.1876811476,911362.8123188524
2026-07-14 09:40:00+05:30,2026-07-14 10:45:00+05:30,-1,57563.75390039063,57578.14483886573,35,1.0,57731.657470653416,57563.75390039063,-503.6828466285806,577.474074338083,-1081.1569209666636,-0.0011863079185947807,-0.18397582429937637,stop,13,-14.394537109372322,183.75390039062768,SHORT,-89718.34460211426,910281.6553978857
2026-07-14 12:30:00+05:30,2026-07-14 12:55:00+05:30,-1,57387.751037109374,57507.55615394637,70,2.0,57493.182858231805,57493.182858231805,-8386.358178589508,1104.8125415789123,-9491.17072016842,-0.010426630772889531,-1.2860268532003616,stop,5,-115.85052539062599,0.0,SHORT,-99209.51532228268,900790.4846777173
2026-07-14 13:40:00+05:30,2026-07-14 13:55:00+05:30,-1,57325.96570605469,57445.38339923534,70,2.0,57431.02564282463,57431.02564282463,-8359.238522645537,1103.6731325242695,-9462.911655169806,-0.010505119465771692,-1.2867364703706088,stop,3,-117.33507519531122,38.36414355468878,SHORT,-108672.42697745249,891327.5730225475
2026-07-15 09:35:00+05:30,2026-07-15 11:40:00+05:30,1,58074.06566894532,57897.97047016047,35,1.0,57912.448582306046,57912.448582306046,-6163.3319574696,580.7881444529597,-6744.120101922559,-0.007566376611746482,-1.1922572654665988,stop,25,-238.21410644531716,73.23511230468284,LONG,-115416.54707937504,884583.452920625
2026-07-16 13:40:00+05:30,2026-07-16 13:55:00+05:30,-1,57443.78390039063,57542.636526955146,70,2.0,57528.254463339304,57528.254463339304,-6919.683859516372,1105.7838391327734,-8025.467698649145,-0.009072595323992887,-1.3572721022563634,stop,3,-107.86453710937349,23.635462890626513,SHORT,-123442.01477802418,876557.9852219758
2026-07-17 09:35:00+05:30,2026-07-17 13:30:00+05:30,1,57912.07596289063,58040.88458789063,70,2.0,57790.53096315635,57912.07596289063,9016.60374999985,1116.1214666878657,7900.482283311983,0.009013074339071017,0.9285781633591192,ema_cross,47,-69.92752539063076,272.62325585936924,LONG,-115541.5324947122,884458.4675052878
2026-07-17 14:15:00+05:30,2026-07-17 15:15:00+05:30,1,58235.80531250001,58524.064543945315,70,2.0,58110.28091061204,58235.80531250001,20178.146201171476,1124.55891513034,19053.587286041136,0.021542659136707536,2.168455694608602,square_off,12,-14.555312500007858,305.69468749999214,LONG,-96487.94520867107,903512.054791329
2026-07-20 09:40:00+05:30,2026-07-20 10:15:00+05:30,-1,57568.604250000004,57810.78502834476,35,1.0,57796.33594435867,57796.33594435867,-8476.327242066545,577.8503678925216,-9054.177609959066,-0.010021092205626605,-1.135945479984669,stop,7,-236.59496874999604,8.655031250003958,SHORT,-105542.12281863013,894457.8771813698
2026-07-20 12:40:00+05:30,2026-07-20 13:05:00+05:30,-1,57610.3438125,57725.19278590256,70,2.0,57710.7650946289,57710.7650946289,-8039.4281381789915,1108.898973686677,-9148.327111865668,-0.010227789754274425,-1.301421218110101,stop,5,-112.65618749999703,77.24225000000297,SHORT,-114690.4499304958,885309.5500695042
2026-07-22 09:35:00+05:30,2026-07-22 15:10:00+05:30,-1,57281.97670605469,57141.481018554696,70,2.0,57407.093104842475,57281.97670605469,9834.698124999413,1102.1059575381073,8732.592167461306,0.009863885650816397,0.9970820602790156,ema_cross,67,-112.32407519531262,310.0274873046874,SHORT,-105957.8577630345,894042.1422369655
2026-07-23 11:30:00+05:30,2026-07-23 14:25:00+05:30,-1,56669.72746289062,56592.1445,70,2.0,56776.65716884597,56669.72746289062,5430.807402343489,1091.009567202135,4339.797835141354,0.004854131175833422,0.5797931582873564,supertrend_flip,35,-44.72175585937657,294.8290253906234,SHORT,-101618.05992789315,898381.9400721069
2026-07-24 09:50:00+05:30,2026-07-24 10:40:00+05:30,-1,56049.78483105469,56212.78062741006,35,1.0,56198.73094467389,56198.73094467389,-5704.8528724378775,563.744364604423,-6268.597237042301,-0.006977652774875643,-1.2024669449188314,stop,10,-157.61360644530941,13.784831054690585,SHORT,-107886.65716493544,892113.3428350645
2026-07-24 12:50:00+05:30,2026-07-24 13:40:00+05:30,1,56757.486606445316,56593.67212818537,35,1.0,56607.82408420642,56607.82408420642,-5733.506739098193,568.7556177818559,-6302.262356880049,-0.007064418896428524,-1.2031378068089402,stop,10,-199.98660644531628,15.013393554683717,LONG,-114188.9195218155,885811.0804781845
2026-07-24 14:05:00+05:30,2026-07-24 14:35:00+05:30,1,56820.55315039063,56675.61032459722,35,1.0,56689.78277028979,56689.78277028979,-5072.998902769432,569.4829248702151,-5642.481827639647,-0.0063698478738758646,-1.2328003205288174,stop,6,-138.70158789063134,0.0,LONG,-119831.40134945515,880168.5986505449
2026-07-28 09:55:00+05:30,2026-07-28 10:10:00+05:30,-1,56804.045437500004,56923.073579869146,70,2.0,56908.846368277074,56908.846368277074,-8331.96996583989,1094.0565777010918,-9426.026543540982,-0.010709342003330676,-1.284888607879121,stop,3,-105.50534374999552,0.0,SHORT,-129257.42789299613,870742.5721070039
2026-07-28 13:15:00+05:30,2026-07-28 14:35:00+05:30,-1,56805.09595605469,56819.29723004371,70,2.0,56879.3733420133,56805.09595605469,-994.0891792313778,1093.7707197590694,-2087.859898990447,-0.002397792373856591,-0.4015565383816655,stop,16,-52.80248144530924,59.99439355469076,SHORT,-131345.28779198657,868654.7122080134
2026-07-29 10:10:00+05:30,2026-07-29 10:45:00+05:30,1,57187.04318750001,57033.00758402091,35,1.0,57047.26940137125,57047.26940137125,-5391.246121768381,572.7883554920043,-5964.034477260386,-0.006865828727389899,-1.219119763326843,stop,7,-139.94162500000675,0.0,LONG,-137309.32226924697,862690.6777307531
2026-07-29 12:10:00+05:30,2026-07-29 12:50:00+05:30,1,57264.863418945315,57164.89421195737,70,2.0,57179.18900920967,57179.18900920967,-6997.844489156196,1100.6490607936466,-8098.493549949842,-0.00938748239548891,-1.3503771471115602,stop,8,-96.01185644531506,0.0,LONG,-145407.8158191968,854592.1841808031
2026-07-30 09:40:00+05:30,2026-07-30 12:30:00+05:30,-1,56849.885537109374,56975.452731168254,70,2.0,56961.21242806123,56961.21242806123,-8789.703584121598,1094.92013616273,-9884.623720284328,-0.011566480367193563,-1.2684169034311634,stop,34,-286.8136816406259,80.98709960937413,SHORT,-155292.43953948113,844707.5604605188
2026-07-31 13:30:00+05:30,2026-07-31 13:30:00+05:30,1,57382.791331054694,57298.90458573348,70,2.0,57313.23289395696,57313.23289395696,-5872.072172485059,1103.071129977644,-6975.143302462703,-0.00825746522105234,-1.4325351241128894,stop,0,-74.64289355469373,0.0,LONG,-162267.58284194383,837732.4171580562
2026-08-03 09:40:00+05:30,2026-08-03 10:35:00+05:30,1,57713.62401855469,57699.19561255006,70,2.0,57598.241879182984,57713.62401855469,-1009.988420324371,1110.2435220996626,-2120.2319424240336,-0.0025309178670878695,-0.26251054031280774,stop,11,-28.975581054692157,121.77441894530784,LONG,-164387.81478436786,835612.1852156322
2026-08-04 11:20:00+05:30,2026-08-04 14:20:00+05:30,-1,57663.02985644531,57535.27866210938,70,2.0,57760.17370857993,57663.02985644531,8942.58360351545,1109.1632673076645,7833.420336207785,0.009374468772480079,1.15196177981382,supertrend_flip,36,-17.321706054688548,310.38141894531145,SHORT,-156554.39444816008,843445.6055518399
2026-08-05 12:35:00+05:30,2026-08-05 13:50:00+05:30,-1,57587.04885644531,57601.445618659425,70,2.0,57686.31763441846,57587.04885644531,-1007.7733549879486,1108.1773323350365,-2115.950687322985,-0.0025086984547611512,-0.3045052792926798,stop,15,-32.701143554688315,129.99807519531169,SHORT,-158670.34513548308,841329.6548645169
2026-08-06 09:50:00+05:30,2026-08-06 10:00:00+05:30,1,57875.715312500004,57759.204422485804,70,2.0,57773.64783444441,57773.64783444441,-8155.762300994029,1111.646295325311,-9267.40859631934,-0.011015193084822036,-1.2970982912292712,stop,2,-157.06687500000407,0.0,LONG,-167937.75373180243,832062.2462681975
2026-08-06 11:00:00+05:30,2026-08-06 15:15:00+05:30,1,57914.57658789063,57993.447231445316,70,2.0,57827.64794974304,57914.57658789063,5520.945048827925,1115.3929191081131,4405.552129719812,0.005294738644228517,0.7240014376981457,square_off,51,-63.678150390631345,162.02497460936866,LONG,-163532.2016020826,836467.7983979174
2026-08-07 11:05:00+05:30,2026-08-07 11:10:00+05:30,-1,57734.961087890624,57843.21407547739,70,2.0,57828.756886255826,57828.756886255826,-7577.7091310738615,1111.175612949581,-8688.884744023442,-0.010387590246349254,-1.323374043166866,stop,1,-94.08969335937581,0.0,SHORT,-172221.08634610605,827778.913653894
2026-08-07 12:15:00+05:30,2026-08-07 12:25:00+05:30,-1,57712.51748144531,57798.28260762322,70,2.0,57783.8366484611,57783.8366484611,-6003.558832453709,1110.6966555895413,-7114.255488043251,-0.008594390809787914,-1.4250337673638143,stop,2,-82.38095605468698,14.716700195313024,SHORT,-179335.3418341493,820664.6581658507
2026-08-11 09:35:00+05:30,2026-08-11 10:00:00+05:30,-1,57234.48858105469,57248.79720319996,70,2.0,57348.31318834117,57234.48858105469,-1001.603550168802,1101.6818013450093,-2103.2853515138113,-0.002562904751149588,-0.2639757281782757,stop,5,-42.15985644530883,75.78936230469117,SHORT,-181438.6271856631,818561.3728143369
2026-08-14 11:30:00+05:30,2026-08-14 12:20:00+05:30,-1,57393.94870605469,57486.7793141669,70,2.0,57472.41121136406,57472.41121136406,-6498.142567854957,1104.8481837854058,-7602.990751640363,-0.009288235438596543,-1.3842809781131495,stop,10,-98.55129394531104,13.300268554688955,SHORT,-189041.61793730347,810958.3820626965
