datetime,open,high,low,close,volume
2023-09-08 09:15:00+0530,44953.6484375,44995.5,44834.25,44923.69921875,0.0
2023-09-08 10:15:00+0530,44923.5,44940.6484375,44814.44921875,44879.3984375,0.0
2023-09-08 11:15:00+0530,44877.6484375,45142.6484375,44858.8515625,45129.30078125,0.0
2023-09-08 12:15:00+0530,45129.55078125,45176.8984375,45080.3984375,45116.80078125,0.0
2023-09-08 13:15:00+0530,45119.6015625,45230.75,45038.3984375,45216.19921875,0.0
2023-09-08 14:15:00+0530,45218.5,45383.3515625,45075.25,45139.55078125,0.0
2023-09-08 15:15:00+0530,45137.6015625,45215.75,45136.8984375,45169.55078125,0.0
2023-09-11 09:15:00+0530,45340.80078125,45441.05078125,45236.69921875,45398.8984375,0.0
2023-09-11 10:15:00+0530,45398.3984375,45415.05078125,45294.8984375,45332.6484375,0.0
2023-09-11 11:15:00+0530,45332.05078125,45431.8984375,45330.44921875,45380.1484375,0.0
2023-09-11 12:15:00+0530,45382.80078125,45463.8515625,45379.6015625,45407.69921875,0.0
2023-09-11 13:15:00+0530,45406.30078125,45484.5,45389.55078125,45459.94921875,0.0
2023-09-11 14:15:00+0530,45463.19921875,45584.94921875,45449.25,45575.30078125,0.0
2023-09-11 15:15:00+0530,45575.0,45628.69921875,45572.8515625,45618.94921875,0.0
2023-09-12 09:15:00+0530,45893.80078125,45893.80078125,45401.3984375,45484.44921875,0.0
2023-09-12 10:15:00+0530,45483.80078125,45598.5,45396.0,45582.30078125,0.0
2023-09-12 11:15:00+0530,45584.3984375,45622.69921875,45509.30078125,45578.3515625,0.0
2023-09-12 12:15:00+0530,45583.6484375,45592.8515625,45322.94921875,45419.6015625,0.0
2023-09-12 13:15:00+0530,45421.69921875,45533.94921875,45359.80078125,45510.30078125,0.0
2023-09-12 14:15:00+0530,45513.19921875,45534.3515625,45420.30078125,45498.6015625,0.0
2023-09-12 15:15:00+0530,45497.6484375,45564.3984375,45480.6484375,45490.1015625,0.0
2023-09-13 09:15:00+0530,45449.3515625,45497.3515625,45301.8515625,45367.75,0.0
2023-09-13 10:15:00+0530,45366.3984375,45612.3515625,45332.25,45610.25,0.0
2023-09-13 11:15:00+0530,45608.75,45725.3984375,45580.30078125,45682.1015625,0.0
2023-09-13 12:15:00+0530,45680.80078125,45886.94921875,45656.55078125,45856.8515625,0.0
2023-09-13 13:15:00+0530,45857.3515625,45947.3984375,45834.6015625,45913.3984375,0.0
2023-09-13 14:15:00+0530,45916.55078125,45989.75,45871.69921875,45904.25,0.0
2023-09-13 15:15:00+0530,45904.3984375,45922.55078125,45846.69921875,45899.6015625,0.0
2023-09-14 09:15:00+0530,46013.30078125,46151.19921875,45843.25,45895.05078125,0.0
2023-09-14 10:15:00+0530,45894.80078125,46033.6015625,45810.1484375,46012.1015625,0.0
2023-09-14 11:15:00+0530,46012.44921875,46029.6484375,45917.80078125,45990.6484375,0.0
2023-09-14 12:15:00+0530,45999.1484375,46013.6484375,45831.05078125,45963.1484375,0.0
2023-09-14 13:15:00+0530,45965.3515625,46014.3515625,45816.94921875,45893.55078125,0.0
2023-09-14 14:15:00+0530,45894.8984375,46059.8984375,45879.44921875,46004.8984375,0.0
2023-09-14 15:15:00+0530,46000.25,46039.1015625,45963.75,45983.6484375,0.0
2023-09-15 09:15:00+0530,46122.1484375,46175.94921875,46048.55078125,46099.44921875,0.0
2023-09-15 10:15:00+0530,46099.55078125,46255.80078125,46073.25,46225.05078125,0.0
2023-09-15 11:15:00+0530,46225.3984375,46280.3984375,46188.6484375,46236.1484375,0.0
2023-09-15 12:15:00+0530,46236.19921875,46240.3515625,46028.75,46132.05078125,0.0
2023-09-15 13:15:00+0530,46132.69921875,46201.8984375,46082.25,46197.0,0.0
2023-09-15 14:15:00+0530,46196.8984375,46303.55078125,46172.8515625,46200.30078125,0.0
2023-09-15 15:15:00+0530,46200.3515625,46238.3984375,46138.69921875,46154.05078125,0.0
2023-09-18 09:15:00+0530,46100.94921875,46178.05078125,46070.94921875,46140.1484375,0.0
2023-09-18 10:15:00+0530,46141.44921875,46173.75,46101.8515625,46167.3515625,0.0
2023-09-18 11:15:00+0530,46169.30078125,46252.1015625,46119.80078125,46128.1484375,0.0
2023-09-18 12:15:00+0530,46127.8984375,46159.8515625,46073.3515625,46111.94921875,0.0
2023-09-18 13:15:00+0530,46115.8984375,46143.8984375,46049.69921875,46055.55078125,0.0
2023-09-18 14:15:00+0530,46053.80078125,46139.8984375,45951.44921875,45951.44921875,0.0
2023-09-18 15:15:00+0530,45952.1484375,45982.25,45908.8984375,45950.69921875,0.0
2023-09-20 09:15:00+0530,45493.69921875,45742.19921875,45476.75,45564.6484375,0.0
2023-09-20 10:15:00+0530,45567.8515625,45588.55078125,45405.75,45431.80078125,0.0
2023-09-20 11:15:00+0530,45434.69921875,45458.0,45361.8984375,45403.75,0.0
2023-09-20 12:15:00+0530,45402.69921875,45458.05078125,45328.19921875,45350.8515625,0.0
2023-09-20 13:15:00+0530,45353.6015625,45393.6015625,45281.5,45376.44921875,0.0
2023-09-20 14:15:00+0530,45390.3515625,45409.6015625,45284.05078125,45377.44921875,0.0
2023-09-20 15:15:00+0530,45381.44921875,45461.69921875,45364.0,45442.6484375,0.0
2023-09-21 09:15:00+0530,45179.6015625,45275.1015625,45041.1484375,45093.80078125,0.0
2023-09-21 10:15:00+0530,45101.6015625,45222.75,45065.6015625,45178.5,0.0
2023-09-21 11:15:00+0530,45179.05078125,45180.1015625,44901.3984375,44923.6484375,0.0
2023-09-21 12:15:00+0530,44917.5,44935.3984375,44741.3515625,44804.1484375,0.0
2023-09-21 13:15:00+0530,44805.44921875,44885.1015625,44650.75,44667.69921875,0.0
2023-09-21 14:15:00+0530,44666.8515625,44720.25,44593.3984375,44629.75,0.0
2023-09-21 15:15:00+0530,44625.19921875,44660.44921875,44600.30078125,44610.19921875,0.0
2023-09-22 09:15:00+0530,44707.3515625,44949.19921875,44552.5,44652.3515625,0.0
2023-09-22 10:15:00+0530,44656.25,44983.8984375,44623.1484375,44924.6484375,0.0
2023-09-22 11:15:00+0530,44923.75,44994.1015625,44823.6484375,44963.5,0.0
2023-09-22 12:15:00+0530,44966.94921875,44991.69921875,44857.6015625,44907.55078125,0.0
2023-09-22 13:15:00+0530,44907.44921875,44924.3515625,44662.75,44753.30078125,0.0
2023-09-22 14:15:00+0530,44749.05078125,44786.69921875,44557.75,44591.19921875,0.0
2023-09-22 15:15:00+0530,44591.1015625,44649.44921875,44580.44921875,44639.94921875,0.0
2023-09-25 09:15:00+0530,44615.0,44682.75,44427.05078125,44431.80078125,0.0
2023-09-25 10:15:00+0530,44431.05078125,44520.25,44403.6484375,44430.1484375,0.0
2023-09-25 11:15:00+0530,44431.5,44645.80078125,44409.94921875,44610.1015625,0.0
2023-09-25 12:15:00+0530,44614.19921875,44888.05078125,44613.05078125,44859.94921875,0.0
2023-09-25 13:15:00+0530,44858.8515625,44935.19921875,44614.1484375,44619.30078125,0.0
2023-09-25 14:15:00+0530,44619.19921875,44865.0,44584.30078125,44781.25,0.0
2023-09-25 15:15:00+0530,44779.5,44802.0,44733.3984375,44758.3984375,0.0
2023-09-26 09:15:00+0530,44722.5,44769.8984375,44612.25,44720.1484375,0.0
2023-09-26 10:15:00+0530,44718.94921875,44734.05078125,44613.25,44698.3515625,0.0
2023-09-26 11:15:00+0530,44696.19921875,44715.69921875,44632.0,44685.6015625,0.0
2023-09-26 12:15:00+0530,44684.0,44701.6484375,44533.8984375,44642.6484375,0.0
2023-09-26 13:15:00+0530,44638.1015625,44685.94921875,44623.80078125,44653.3984375,0.0
2023-09-26 14:15:00+0530,44657.3984375,44668.69921875,44583.1015625,44629.69921875,0.0
2023-09-26 15:15:00+0530,44628.5,44665.8515625,44616.94921875,44662.44921875,0.0
2023-09-27 09:15:00+0530,44465.8984375,44513.1015625,44203.75,44224.3515625,0.0
2023-09-27 10:15:00+0530,44224.3984375,44410.8984375,44187.69921875,44407.5,0.0
2023-09-27 11:15:00+0530,44414.6484375,44461.1484375,44317.8984375,44355.8515625,0.0
2023-09-27 12:15:00+0530,44351.75,44493.0,44348.80078125,44472.3984375,0.0
2023-09-27 13:15:00+0530,44473.8984375,44665.8984375,44440.6484375,44591.1484375,0.0
2023-09-27 14:15:00+0530,44592.8515625,44648.80078125,44499.0,44573.94921875,0.0
2023-09-27 15:15:00+0530,44574.6484375,44616.1015625,44559.6015625,44600.75,0.0
2023-09-28 09:15:00+0530,44700.3515625,44733.3984375,44525.05078125,44690.05078125,0.0
2023-09-28 10:15:00+0530,44691.80078125,44755.1015625,44457.3515625,44457.3515625,0.0
2023-09-28 11:15:00+0530,44462.19921875,44539.3984375,44431.05078125,44478.25,0.0
2023-09-28 12:15:00+0530,44477.6484375,44498.5,44396.05078125,44433.8515625,0.0
2023-09-28 13:15:00+0530,44433.30078125,44436.6484375,44313.5,44348.8515625,0.0
2023-09-28 14:15:00+0530,44346.8984375,44421.5,44264.1015625,44283.44921875,0.0
2023-09-28 15:15:00+0530,44281.75,44337.69921875,44255.55078125,44288.19921875,0.0
2023-09-29 09:15:00+0530,44445.3515625,44584.94921875,44346.69921875,44568.0,0.0
2023-09-29 10:15:00+0530,44568.0,44628.1484375,44495.6484375,44584.3984375,0.0
2023-09-29 11:15:00+0530,44581.5,44685.44921875,44538.3984375,44663.94921875,0.0
2023-09-29 12:15:00+0530,44662.44921875,44679.6484375,44572.8984375,44620.5,0.0
2023-09-29 13:15:00+0530,44617.44921875,44719.0,44580.5,44689.1484375,0.0
2023-09-29 14:15:00+0530,44686.8515625,44754.44921875,44550.30078125,44550.8984375,0.0
2023-09-29 15:15:00+0530,44553.80078125,44604.19921875,44538.19921875,44603.1484375,0.0
2023-10-03 09:15:00+0530,44561.5,44561.5,44247.44921875,44342.19921875,0.0
2023-10-03 10:15:00+0530,44343.3515625,44375.1015625,44269.25,44318.55078125,0.0
2023-10-03 11:15:00+0530,44318.75,44397.80078125,44305.6015625,44367.3515625,0.0
2023-10-03 12:15:00+0530,44370.1015625,44407.3984375,44336.0,44386.55078125,0.0
2023-10-03 13:15:00+0530,44387.25,44435.5,44307.3515625,44357.25,0.0
2023-10-03 14:15:00+0530,44365.55078125,44415.8515625,44337.6484375,44391.1484375,0.0
2023-10-03 15:15:00+0530,44392.3984375,44415.8515625,44377.6015625,44395.30078125,0.0
2023-10-04 09:15:00+0530,44108.1484375,44135.0,43903.75,43915.69921875,0.0
2023-10-04 10:15:00+0530,43916.3984375,44044.3984375,43891.6015625,43972.6484375,0.0
2023-10-04 11:15:00+0530,43972.75,43998.94921875,43861.5,43901.3515625,0.0
2023-10-04 12:15:00+0530,43899.69921875,43945.05078125,43868.69921875,43936.30078125,0.0
2023-10-04 13:15:00+0530,43939.3515625,43978.25,43886.94921875,43956.1015625,0.0
2023-10-04 14:15:00+0530,43954.8515625,43996.69921875,43906.5,43975.5,0.0
2023-10-04 15:15:00+0530,43974.94921875,44026.94921875,43951.94921875,43993.30078125,0.0
2023-10-05 09:15:00+0530,44181.3515625,44273.94921875,44164.05078125,44202.55078125,0.0
2023-10-05 10:15:00+0530,44203.3515625,44314.6484375,44109.55078125,44308.0,0.0
2023-10-05 11:15:00+0530,44309.3984375,44376.0,44284.5,44332.69921875,0.0
2023-10-05 12:15:00+0530,44330.3984375,44334.5,44221.8515625,44246.3984375,0.0
2023-10-05 13:15:00+0530,44246.75,44308.44921875,44227.3515625,44247.25,0.0
2023-10-05 14:15:00+0530,44244.69921875,44285.5,44186.25,44208.0,0.0
2023-10-05 15:15:00+0530,44205.80078125,44252.5,44185.05078125,44208.25,0.0
2023-10-06 09:15:00+0530,44395.3984375,44395.3984375,44247.5,44317.3515625,0.0
2023-10-06 10:15:00+0530,44311.1484375,44500.19921875,44306.8515625,44411.25,0.0
2023-10-06 11:15:00+0530,44410.19921875,44415.0,44255.6484375,44293.8515625,0.0
2023-10-06 12:15:00+0530,44291.6484375,44364.3515625,44259.69921875,44349.8515625,0.0
2023-10-06 13:15:00+0530,44347.5,44471.05078125,44341.8515625,44440.8984375,0.0
2023-10-06 14:15:00+0530,44441.69921875,44456.3515625,44349.05078125,44366.30078125,0.0
2023-10-06 15:15:00+0530,44371.3984375,44380.80078125,44328.8984375,44368.05078125,0.0
2023-10-09 09:15:00+0530,44057.80078125,44099.5,43799.19921875,44026.1015625,0.0
2023-10-09 10:15:00+0530,44023.44921875,44066.30078125,43958.94921875,43989.1015625,0.0
2023-10-09 11:15:00+0530,43989.75,44009.80078125,43964.3984375,43982.5,0.0
2023-10-09 12:15:00+0530,43982.6015625,43982.6015625,43828.69921875,43865.30078125,0.0
2023-10-09 13:15:00+0530,43863.05078125,43915.0,43859.69921875,43890.8984375,0.0
2023-10-09 14:15:00+0530,43891.3984375,43965.6015625,43858.3984375,43894.69921875,0.0
2023-10-09 15:15:00+0530,43893.55078125,43894.80078125,43863.1015625,43868.5,0.0
2023-10-10 09:15:00+0530,44027.55078125,44139.3984375,44018.6484375,44073.94921875,0.0
2023-10-10 10:15:00+0530,44076.6015625,44123.3515625,44058.25,44065.94921875,0.0
2023-10-10 11:15:00+0530,44068.75,44300.8984375,44045.3515625,44298.19921875,0.0
2023-10-10 12:15:00+0530,44297.94921875,44395.3984375,44255.6015625,44362.55078125,0.0
2023-10-10 13:15:00+0530,44362.6015625,44486.30078125,44356.1484375,44423.55078125,0.0
2023-10-10 14:15:00+0530,44426.3984375,44480.05078125,44328.25,44352.75,0.0
2023-10-10 15:15:00+0530,44354.44921875,44386.6015625,44347.3984375,44378.3984375,0.0
2023-10-11 09:15:00+0530,44554.8984375,44710.0,44510.05078125,44533.55078125,0.0
2023-10-11 10:15:00+0530,44531.19921875,44597.6015625,44451.1484375,44474.75,0.0
2023-10-11 11:15:00+0530,44465.19921875,44546.69921875,44451.25,44524.1015625,0.0
2023-10-11 12:15:00+0530,44525.94921875,44546.25,44452.19921875,44540.6484375,0.0
2023-10-11 13:15:00+0530,44540.3515625,44543.19921875,44413.75,44454.25,0.0
2023-10-11 14:15:00+0530,44455.75,44556.6015625,44439.69921875,44516.69921875,0.0
2023-10-11 15:15:00+0530,44517.05078125,44544.8515625,44488.69921875,44519.8515625,0.0
2023-10-12 09:15:00+0530,44571.55078125,44691.8984375,44559.8984375,44639.69921875,0.0
2023-10-12 10:15:00+0530,44644.44921875,44662.1484375,44560.8515625,44637.3984375,0.0
2023-10-12 11:15:00+0530,44637.05078125,44645.0,44578.6015625,44619.3984375,0.0
2023-10-12 12:15:00+0530,44622.25,44645.6015625,44535.05078125,44555.8515625,0.0
2023-10-12 13:15:00+0530,44554.1015625,44616.8984375,44545.75,44592.25,0.0
2023-10-12 14:15:00+0530,44589.25,44632.44921875,44568.3515625,44610.5,0.0
2023-10-12 15:15:00+0530,44609.05078125,44622.80078125,44570.8515625,44570.8515625,0.0
2023-10-13 09:15:00+0530,44322.05078125,44367.94921875,44224.1484375,44242.25,0.0
2023-10-13 10:15:00+0530,44245.6015625,44288.69921875,44206.05078125,44260.75,0.0
2023-10-13 11:15:00+0530,44256.80078125,44316.44921875,44243.44921875,44246.1484375,0.0
2023-10-13 12:15:00+0530,44253.69921875,44364.3984375,44247.8984375,44340.5,0.0
2023-10-13 13:15:00+0530,44345.55078125,44507.8515625,44290.6484375,44503.80078125,0.0
2023-10-13 14:15:00+0530,44507.6484375,44562.0,44278.75,44301.1484375,0.0
2023-10-13 15:15:00+0530,44300.30078125,44314.55078125,44205.55078125,44220.5,0.0
2023-10-16 09:15:00+0530,44204.75,44214.1015625,44054.3984375,44192.25,0.0
2023-10-16 10:15:00+0530,44194.6484375,44283.44921875,44148.19921875,44223.44921875,0.0
2023-10-16 11:15:00+0530,44224.5,44356.94921875,44192.69921875,44310.1015625,0.0
2023-10-16 12:15:00+0530,44304.44921875,44340.8984375,44259.80078125,44270.05078125,0.0
2023-10-16 13:15:00+0530,44267.80078125,44309.8984375,44227.25,44257.80078125,0.0
2023-10-16 14:15:00+0530,44257.44921875,44300.0,44214.5,44217.1484375,0.0
2023-10-16 15:15:00+0530,44217.19921875,44253.5,44206.44921875,44242.55078125,0.0
2023-10-17 09:15:00+0530,44589.80078125,44589.80078125,44435.75,44456.6015625,0.0
2023-10-17 10:15:00+0530,44460.69921875,44527.94921875,44453.5,44511.30078125,0.0
2023-10-17 11:15:00+0530,44511.1484375,44516.69921875,44457.75,44512.25,0.0
2023-10-17 12:15:00+0530,44510.1015625,44525.0,44466.6015625,44513.1484375,0.0
2023-10-17 13:15:00+0530,44512.94921875,44544.8984375,44344.19921875,44351.6015625,0.0
2023-10-17 14:15:00+0530,44348.8515625,44446.25,44345.6015625,44399.6484375,0.0
2023-10-17 15:15:00+0530,44396.44921875,44460.19921875,44373.3515625,44441.30078125,0.0
2023-10-18 09:15:00+0530,44404.19921875,44404.19921875,44241.3515625,44355.3984375,0.0
2023-10-18 10:15:00+0530,44355.6015625,44366.94921875,43880.3984375,43932.75,0.0
2023-10-18 11:15:00+0530,43937.3515625,43999.25,43868.8984375,43908.44921875,0.0
2023-10-18 12:15:00+0530,43911.25,43977.6484375,43902.8984375,43967.94921875,0.0
2023-10-18 13:15:00+0530,43966.94921875,43974.30078125,43894.80078125,43945.8984375,0.0
2023-10-18 14:15:00+0530,43944.3984375,43957.05078125,43862.94921875,43919.6484375,0.0
2023-10-18 15:15:00+0530,43917.6015625,43919.30078125,43879.69921875,43894.44921875,0.0
2023-10-19 09:15:00+0530,43616.75,43812.1015625,43563.1015625,43764.30078125,0.0
2023-10-19 10:15:00+0530,43761.6015625,43785.6484375,43686.75,43749.80078125,0.0
2023-10-19 11:15:00+0530,43749.1484375,43989.0,43745.0,43960.6484375,0.0
2023-10-19 12:15:00+0530,43961.6015625,43965.8515625,43824.3984375,43849.19921875,0.0
2023-10-19 13:15:00+0530,43848.6015625,44051.8984375,43762.69921875,43945.8515625,0.0
2023-10-19 14:15:00+0530,43943.80078125,43957.05078125,43726.8515625,43730.8515625,0.0
2023-10-19 15:15:00+0530,43729.8515625,43754.3984375,43712.25,43752.44921875,0.0
2023-10-20 09:15:00+0530,43584.25,43797.75,43571.6484375,43753.8515625,0.0
2023-10-20 10:15:00+0530,43754.5,43771.19921875,43657.0,43743.80078125,0.0
2023-10-20 11:15:00+0530,43744.75,43768.6015625,43616.0,43709.75,0.0
2023-10-20 12:15:00+0530,43708.94921875,43751.3515625,43686.8984375,43730.19921875,0.0
2023-10-20 13:15:00+0530,43726.75,43875.8515625,43691.3515625,43749.6015625,0.0
2023-10-20 14:15:00+0530,43747.6484375,43811.44921875,43676.69921875,43736.8515625,0.0
2023-10-20 15:15:00+0530,43735.6015625,43740.6484375,43710.19921875,43740.6484375,0.0
2023-10-23 09:15:00+0530,43822.69921875,43827.94921875,43645.75,43667.94921875,0.0
2023-10-23 10:15:00+0530,43669.30078125,43694.05078125,43625.44921875,43665.6015625,0.0
2023-10-23 11:15:00+0530,43666.8984375,43722.3984375,43589.3984375,43683.25,0.0
2023-10-23 12:15:00+0530,43685.3515625,43726.1484375,43601.5,43616.1484375,0.0
2023-10-23 13:15:00+0530,43617.1015625,43677.1484375,43599.3515625,43621.94921875,0.0
2023-10-23 14:15:00+0530,43620.0,43630.5,43033.05078125,43127.80078125,0.0
2023-10-23 15:15:00+0530,43131.05078125,43190.3984375,43089.1484375,43186.0,0.0
2023-10-25 09:15:00+0530,43308.30078125,43395.5,43170.1015625,43349.0,0.0
2023-10-25 10:15:00+0530,43343.80078125,43374.8984375,43216.19921875,43271.5,0.0
2023-10-25 11:15:00+0530,43271.1015625,43289.05078125,43116.44921875,43152.8984375,0.0
2023-10-25 12:15:00+0530,43152.3984375,43174.0,42828.80078125,42837.55078125,0.0
2023-10-25 13:15:00+0530,42837.0,42995.55078125,42813.55078125,42994.6015625,0.0
2023-10-25 14:15:00+0530,42990.75,43000.3515625,42812.30078125,42832.8515625,0.0
2023-10-25 15:15:00+0530,42831.80078125,42866.3984375,42758.94921875,42848.1484375,0.0
2023-10-26 09:15:00+0530,42708.3984375,42712.3515625,42365.25,42376.1484375,0.0
2023-10-26 10:15:00+0530,42375.05078125,42406.8984375,42204.6015625,42212.1015625,0.0
2023-10-26 11:15:00+0530,42211.3984375,42241.8984375,42106.3515625,42144.19921875,0.0
2023-10-26 12:15:00+0530,42147.30078125,42329.6484375,42143.19921875,42273.80078125,0.0
2023-10-26 13:15:00+0530,42270.5,42329.1484375,42186.75,42272.6015625,0.0
2023-10-26 14:15:00+0530,42273.19921875,42373.8984375,42193.80078125,42290.30078125,0.0
2023-10-26 15:15:00+0530,42290.3984375,42326.69921875,42261.30078125,42288.1484375,0.0
2023-10-27 09:15:00+0530,42555.6015625,42724.55078125,42486.44921875,42608.55078125,0.0
2023-10-27 10:15:00+0530,42608.8515625,42709.94921875,42577.6015625,42694.55078125,0.0
2023-10-27 11:15:00+0530,42694.94921875,42782.1484375,42674.44921875,42726.75,0.0
2023-10-27 12:15:00+0530,42726.1015625,42740.3515625,42632.1015625,42666.8515625,0.0
2023-10-27 13:15:00+0530,42666.1015625,42746.8984375,42653.44921875,42721.30078125,0.0
2023-10-27 14:15:00+0530,42720.94921875,42817.25,42701.55078125,42753.6015625,0.0
2023-10-27 15:15:00+0530,42753.1484375,42839.19921875,42753.1484375,42831.25,0.0
2023-10-30 09:15:00+0530,42721.3984375,42762.8984375,42391.69921875,42490.1015625,0.0
2023-10-30 10:15:00+0530,42495.75,42771.80078125,42462.44921875,42701.6015625,0.0
2023-10-30 11:15:00+0530,42700.6015625,42955.6015625,42686.80078125,42925.1015625,0.0
2023-10-30 12:15:00+0530,42922.3984375,43005.6015625,42868.30078125,42996.25,0.0
2023-10-30 13:15:00+0530,42993.75,42997.1015625,42893.94921875,42932.80078125,0.0
2023-10-30 14:15:00+0530,42926.80078125,43059.1484375,42876.75,43029.5,0.0
2023-10-30 15:15:00+0530,43029.19921875,43109.44921875,43023.1015625,43073.6015625,0.0
2023-10-31 09:15:00+0530,43356.8515625,43356.8515625,42998.69921875,43038.19921875,0.0
2023-10-31 10:15:00+0530,43040.25,43071.1015625,42939.6484375,43007.8515625,0.0
2023-10-31 11:15:00+0530,43006.8984375,43044.3984375,42855.0,42909.44921875,0.0
2023-10-31 12:15:00+0530,42907.80078125,43052.5,42896.1484375,43004.8515625,0.0
2023-10-31 13:15:00+0530,43003.6484375,43032.6015625,42942.30078125,42993.1015625,0.0
2023-10-31 14:15:00+0530,42990.3515625,43086.3984375,42800.5,42843.6015625,0.0
2023-10-31 15:15:00+0530,42843.94921875,42865.30078125,42811.05078125,42827.75,0.0
2023-11-01 09:15:00+0530,42694.25,42807.0,42635.69921875,42708.6015625,0.0
2023-11-01 10:15:00+0530,42714.44921875,42745.55078125,42611.55078125,42666.94921875,0.0
2023-11-01 11:15:00+0530,42667.3984375,42737.5,42630.05078125,42733.25,0.0
2023-11-01 12:15:00+0530,42733.30078125,42772.6015625,42630.8984375,42652.25,0.0
2023-11-01 13:15:00+0530,42653.5,42723.94921875,42601.80078125,42669.1015625,0.0
2023-11-01 14:15:00+0530,42669.30078125,42737.3984375,42625.55078125,42705.25,0.0
2023-11-01 15:15:00+0530,42705.8515625,42746.1484375,42688.6015625,42734.1484375,0.0
2023-11-02 09:15:00+0530,43018.69921875,43271.5,43001.6484375,43123.80078125,0.0
2023-11-02 10:15:00+0530,43126.44921875,43178.5,43036.6484375,43083.5,0.0
2023-11-02 11:15:00+0530,43085.6484375,43088.6484375,42798.80078125,42869.1015625,0.0
2023-11-02 12:15:00+0530,42866.75,42942.6484375,42852.44921875,42942.44921875,0.0
2023-11-02 13:15:00+0530,42942.6484375,42963.80078125,42852.94921875,42947.1015625,0.0
2023-11-02 14:15:00+0530,42946.75,43086.3515625,42896.5,42963.80078125,0.0
2023-11-02 15:15:00+0530,42970.44921875,43040.19921875,42959.05078125,43033.5,0.0
2023-11-03 09:15:00+0530,43318.30078125,43366.6484375,43223.05078125,43339.55078125,0.0
2023-11-03 10:15:00+0530,43338.30078125,43405.5,43307.8515625,43349.69921875,0.0
2023-11-03 11:15:00+0530,43349.25,43371.3515625,43291.8984375,43330.6484375,0.0
2023-11-03 12:15:00+0530,43331.3984375,43363.44921875,43293.6015625,43342.30078125,0.0
2023-11-03 13:15:00+0530,43342.6015625,43394.30078125,43333.19921875,43359.94921875,0.0
2023-11-03 14:15:00+0530,43360.1015625,43413.75,43281.69921875,43307.25,0.0
2023-11-03 15:15:00+0530,43307.55078125,43326.05078125,43300.3984375,43306.94921875,0.0
2023-11-06 09:15:00+0530,43627.75,43627.75,43483.55078125,43507.25,0.0
2023-11-06 10:15:00+0530,43510.69921875,43549.69921875,43416.6015625,43450.80078125,0.0
2023-11-06 11:15:00+0530,43451.69921875,43511.1484375,43438.19921875,43489.80078125,0.0
2023-11-06 12:15:00+0530,43487.0,43533.3515625,43458.1015625,43521.30078125,0.0
2023-11-06 13:15:00+0530,43518.69921875,43569.19921875,43497.1484375,43566.8984375,0.0
2023-11-06 14:15:00+0530,43565.55078125,43639.6015625,43528.6484375,43627.69921875,0.0
2023-11-06 15:15:00+0530,43629.3515625,43648.44921875,43603.6484375,43628.0,0.0
